"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.395217937E1	2.098476528E0	-6.133886510E0	5.530114131E0	8.521169506E0
3.396211237E1	1.109286976E0	-6.245229775E0	4.263806611E0	7.642869837E0
3.397204538E1	4.443345952E-1	-6.176679942E0	3.250174236E0	6.993742982E0
3.398197817E1	4.188249109E-2	-5.883377173E0	2.227177545E0	6.290961844E0
3.399191117E1	-1.614355029E-1	-5.331529824E0	1.083698391E0	5.442947169E0
3.400184417E1	-2.864099982E-1	-4.715145878E0	-3.557036698E-2	4.723970426E0
3.401177717E1	-2.822461594E-1	-4.329590126E0	-8.749118614E-1	4.426113907E0
3.402171017E1	-3.805080337E-1	-4.393368338E0	-1.411172873E0	4.630105895E0
3.403164317E1	-5.275317762E-1	-4.992526971E0	-1.974517602E0	5.394658015E0
3.404157617E1	-8.246884451E-1	-5.825371040E0	-2.416742522E0	6.360479793E0
3.405150917E1	-1.314879025E0	-6.542264822E0	-2.837378352E0	7.251265528E0
3.406144217E1	-1.393029840E0	-6.990617039E0	-3.440042683E0	7.914742723E0
3.407137517E1	-1.098410570E0	-7.206315562E0	-4.177192390E0	8.401572830E0
3.408130817E1	-5.923684808E-1	-7.237581793E0	-5.133223259E0	8.892888825E0
3.409124117E1	-2.688064621E-1	-7.095742375E0	-6.126770448E0	9.378653042E0
3.410117417E1	-1.280336306E-1	-6.895371158E0	-6.986338631E0	9.816896836E0
3.411110717E1	-2.215629513E-1	-6.489521182E0	-7.914261934E0	1.023711469E1
3.412104017E1	-4.315859840E-1	-5.980134559E0	-9.166730849E0	1.095341181E1
3.413097317E1	-7.732762899E-1	-5.667117317E0	-1.069330028E1	1.212686463E1
3.414090617E1	-7.307480286E-1	-5.563662531E0	-1.209966323E1	1.333754789E1
3.415083917E1	-7.494543678E-1	-5.423641012E0	-1.320497761E1	1.429506899E1
3.416077217E1	-1.037984055E0	-5.138430789E0	-1.428104304E1	1.521279305E1
3.417070517E1	-9.003719540E-1	-4.743741978E0	-1.498242358E1	1.574124436E1
3.418063817E1	-6.195351563E-1	-4.297487742E0	-1.475950316E1	1.538490033E1
3.419057117E1	-4.211296275E-1	-4.003603175E0	-1.390620378E1	1.447717832E1
3.420050417E1	-1.692003677E-1	-4.037448614E0	-1.276502258E1	1.338937719E1
3.421043717E1	1.759749700E-1	-4.159449014E0	-1.178017488E1	1.249417878E1
3.422037017E1	5.965800110E-1	-4.167041039E0	-1.112403776E1	1.189387888E1
3.423030317E1	9.967309982E-1	-4.074503589E0	-1.072700480E1	1.151797222E1
3.424023617E1	1.166807425E0	-4.016038449E0	-1.050270210E1	1.130472272E1
3.425016917E1	9.981327950E-1	-3.984946464E0	-1.063206239E1	1.139810590E1
3.426010217E1	8.087892079E-1	-3.978714502E0	-1.087658710E1	1.160967080E1
3.427003517E1	4.566413762E-1	-3.933678077E0	-1.110872741E1	1.179347994E1
3.427996817E1	5.242986314E-2	-3.850216675E0	-1.152787804E1	1.215396600E1
3.428990117E1	-2.221550915E-1	-3.626409819E0	-1.205132430E1	1.258708141E1
3.429983417E1	-1.696771168E-1	-3.349666949E0	-1.251913780E1	1.296062770E1
3.430976717E1	-2.312756881E-1	-3.048975638E0	-1.287308146E1	1.323124965E1
3.431970017E1	-1.005526764E-1	-3.002643471E0	-1.309494938E1	1.343516572E1
3.432963317E1	2.245708321E-1	-3.441279370E0	-1.301393738E1	1.346311264E1
3.433956617E1	4.119151831E-1	-4.036122465E0	-1.264802096E1	1.328278559E1
3.434949917E1	6.728983082E-1	-4.464000364E0	-1.176703267E1	1.260329914E1
3.435943217E1	9.054076492E-1	-4.701856619E0	-1.039530395E1	1.144506718E1
3.436936517E1	8.687288694E-1	-4.826288876E0	-9.112518974E0	1.034822479E1
3.437929817E1	1.068574348E0	-4.954731739E0	-8.337929546E0	9.757678353E0
3.438923117E1	1.341776948E0	-4.885712959E0	-8.074867406E0	9.532787637E0
3.439916517E1	1.266037525E0	-4.873391999E0	-8.332713829E0	9.735857453E0
3.440909817E1	1.212713257E0	-5.272014524E0	-9.093886821E0	1.058128480E1
3.441903017E1	1.342281709E0	-5.852287527E0	-9.680592932E0	1.139143841E1
3.442896417E1	1.545500666E0	-6.596057451E0	-9.402953099E0	1.158930857E1
3.443889717E1	1.898832412E0	-7.387386289E0	-7.838834022E0	1.093738358E1
3.444883017E1	1.637335573E0	-7.655538429E0	-5.297086800E0	9.452368221E0
3.445876317E1	5.641809545E-1	-7.816321072E0	-2.352061792E0	8.182015028E0
3.446869617E1	-1.125163482E0	-8.358375505E0	5.162676269E-1	8.449554201E0
3.447862917E1	-2.666190004E0	-9.279678590E0	3.285476800E0	1.019879217E1
3.448856217E1	-3.224290951E0	-1.066415542E1	6.680248001E0	1.299022618E1
3.449849517E1	-3.112853546E0	-1.138328693E1	1.045453390E1	1.576598737E1
3.450842817E1	-1.264740759E0	-1.043080356E1	1.406405521E1	1.755559401E1
3.451836117E1	1.890767933E0	-8.463638835E0	1.718270042E1	1.924716549E1
3.452829417E1	4.904288394E0	-6.609080955E0	1.963200784E1	2.128726680E1
3.453822717E1	6.951931275E0	-5.672484477E0	2.167942444E1	2.346281894E1
3.454816017E1	7.070519240E0	-5.666741926E0	2.358751358E1	2.526806291E1
3.455809317E1	5.741611429E0	-5.970244578E0	2.526477101E1	2.658794043E1
3.456802617E1	4.301233176E0	-6.140468720E0	2.614460857E1	2.719828157E1
3.457795917E1	3.625488005E0	-5.795452591E0	2.571565917E1	2.660876849E1
3.458789217E1	3.913716560E0	-4.578487677E0	2.378481266E1	2.453562798E1
3.459782517E1	4.591824884E0	-2.929833649E0	2.067751105E1	2.138289607E1
3.460775817E1	5.152802660E0	-1.649537250E0	1.733878366E1	1.816330826E1
3.461769117E1	5.546417922E0	-6.984963951E-1	1.433585484E1	1.538724742E1
3.462762417E1	5.881424788E0	1.746759197E-1	1.176734959E1	1.315645034E1
3.463755717E1	6.340868003E0	7.776978081E-1	9.522698228E0	1.146704855E1
3.464749017E1	6.778762475E0	1.026697101E0	7.557515706E0	1.020400761E1
3.465742317E1	6.818161599E0	9.919851056E-1	5.761876709E0	8.981680536E0
3.466735617E1	6.322818818E0	8.323496863E-1	4.148760889E0	7.608091792E0
3.467728917E1	5.455301930E0	6.044600111E-1	2.825916055E0	6.173450624E0
3.468722217E1	4.391817072E0	3.026077357E-1	1.716654223E0	4.725095804E0
3.469715517E1	3.308389115E0	-5.112191409E-2	5.777826744E-1	3.358851709E0
3.470708817E1	2.287002747E0	-4.754099151E-1	-7.157342792E-1	2.443086513E0
3.471702117E1	1.270948309E0	-8.873570752E-1	-1.992619413E0	2.524528532E0
3.472695417E1	2.607056199E-1	-1.445372360E0	-3.123945714E0	3.451971249E0
3.473688717E1	-1.079306839E0	-1.955006321E0	-3.565534456E0	4.207135478E0
3.474682017E1	-2.723275201E0	-2.301277116E0	-3.232241410E0	4.812430646E0
3.475675317E1	-5.087374656E0	-2.789879665E0	-2.474210127E0	6.307656078E0
3.476668617E1	-8.256069111E0	-3.840036673E0	-2.466960749E0	9.433687198E0
3.477661917E1	-1.239244384E1	-5.666368289E0	-3.938559333E0	1.418423927E1
3.478655217E1	-1.646394547E1	-8.326575422E0	-5.736593934E0	1.932102142E1
3.479648517E1	-1.999879900E1	-1.069523571E1	-6.042214447E0	2.347015943E1
3.480641817E1	-2.244873324E1	-1.163406699E1	-4.767005126E0	2.572977802E1
3.481635117E1	-2.366129842E1	-1.145615493E1	-3.199572431E0	2.648278294E1
3.482628417E1	-2.424909328E1	-1.174612069E1	-3.199147924E0	2.713345580E1
3.483621717E1	-2.397294332E1	-1.435023548E1	-4.535539586E0	2.830551871E1
3.484615017E1	-2.282736385E1	-1.788267996E1	-4.731710747E0	2.938142048E1
3.485608317E1	-2.141419707E1	-1.989654289E1	-2.565941831E0	2.934321579E1
3.486601617E1	-1.919769771E1	-2.002795790E1	4.954819447E-1	2.774736379E1
3.487594917E1	-1.455744327E1	-1.898277512E1	2.277975816E0	2.403027423E1
3.488588217E1	-8.138685088E0	-1.669753589E1	2.313066126E0	1.871887215E1
3.489581517E1	-1.157677509E0	-1.414116829E1	1.490129580E0	1.426651128E1
3.490574817E1	6.577633460E0	-1.195484173E1	1.726741254E-1	1.364600011E1
3.491568117E1	1.478004677E1	-9.222108074E0	-1.966109891E0	1.753176112E1
3.492561417E1	2.136759944E1	-5.129789774E0	-3.971763332E0	2.233078487E1
3.493554717E1	2.474178201E1	-5.859512347E-1	-4.471719566E0	2.514946106E1
3.494548017E1	2.526029672E1	2.805328301E0	-3.473559508E0	2.565186296E1
3.495541317E1	2.454370875E1	4.447172955E0	-1.899598398E0	2.501558436E1
3.496534617E1	2.421339720E1	5.265960317E0	-7.988647288E-1	2.479227958E1
3.497527917E1	2.432549066E1	6.094183331E0	-4.645203531E-2	2.507729499E1
3.498521292E1	2.460532905E1	6.824604646E0	5.335087270E-1	2.553981358E1
3.499514592E1	2.534350962E1	6.884143919E0	1.611752250E0	2.631126494E1
3.500507892E1	2.589249066E1	6.453328087E0	2.835147640E0	2.683476436E1
3.501501192E1	2.594633650E1	5.923686708E0	3.071983262E0	2.679066112E1
3.502494492E1	2.507391556E1	5.106899679E0	2.374734371E0	2.569865812E1
3.503487792E1	2.335780220E1	3.956310895E0	1.229115136E0	2.372235325E1
3.504481092E1	2.110059219E1	2.603131877E0	7.228327990E-3	2.126055828E1
3.505474392E1	1.873335044E1	1.350717633E0	-1.156003305E0	1.881752376E1
3.506467692E1	1.663120858E1	2.434680464E-1	-2.313400002E0	1.679309963E1
3.507460992E1	1.502810320E1	-6.660596971E-1	-3.512430629E0	1.544748167E1
3.508454292E1	1.370966015E1	-1.595881445E0	-4.656618465E0	1.456659584E1
3.509447592E1	1.241924748E1	-2.451401893E0	-5.235805056E0	1.369893185E1
3.510440892E1	1.099323087E1	-3.165539882E0	-4.851147729E0	1.242599702E1
3.511434192E1	9.691891506E0	-3.846453407E0	-3.850034827E0	1.111533773E1
3.512427492E1	8.465333943E0	-4.156841741E0	-2.942547542E0	9.879261008E0
3.513420792E1	7.068431200E0	-4.243629331E0	-2.248982981E0	8.545702661E0
3.514414092E1	5.884874645E0	-4.425920080E0	-1.758759438E0	7.570584713E0
3.515407392E1	4.992119420E0	-4.713256935E0	-1.533919378E0	7.034838726E0
3.516400692E1	4.457161168E0	-4.714168808E0	-1.665734915E0	6.698085252E0
3.517393992E1	3.954243904E0	-4.946960789E0	-1.803063206E0	6.584793302E0
3.518387292E1	3.537299129E0	-5.310588605E0	-1.772276446E0	6.622371197E0
3.519380592E1	2.345153014E0	-5.974407796E0	-7.598766643E-1	6.463025895E0
3.520373892E1	5.727383911E-1	-7.605894399E0	1.101442936E0	7.706544972E0
3.521367192E1	-1.642160549E0	-9.377635825E0	3.711838224E0	1.021834076E1
3.522360492E1	-4.217240555E0	-1.019920471E1	6.217802825E0	1.266767408E1
3.523353792E1	-6.498748088E0	-1.013353814E1	6.965328416E0	1.390820340E1
3.524347092E1	-8.064935911E0	-8.986329628E0	6.174909405E0	1.356196216E1
3.525340392E1	-8.157452311E0	-7.539268885E0	4.717485057E0	1.206810958E1
3.526333692E1	-8.149879582E0	-6.580414980E0	3.263639204E0	1.097149668E1
3.527326992E1	-8.717008045E0	-6.285998901E0	1.838469266E0	1.090320965E1
3.528320292E1	-1.044382882E1	-6.913043783E0	1.088343419E0	1.257172328E1
3.529313592E1	-1.269637627E1	-7.744424878E0	1.568319132E0	1.495438771E1
3.530306892E1	-1.568332113E1	-8.312217000E0	2.400635782E0	1.791152046E1
3.531300192E1	-1.867917715E1	-8.340053254E0	3.074994578E0	2.068631768E1
3.532293492E1	-2.099826591E1	-8.167587875E0	3.060745499E0	2.273774013E1
3.533286792E1	-2.234477911E1	-7.971531318E0	1.984240353E0	2.380696693E1
3.534280092E1	-2.235454396E1	-7.572747703E0	7.034101027E-1	2.361285516E1
3.535273392E1	-2.175032543E1	-7.068580889E0	3.987508714E-2	2.287013516E1
3.536266692E1	-2.143197027E1	-6.865307699E0	9.072539806E-2	2.250488904E1
3.537259992E1	-2.113041766E1	-7.179187989E0	2.296932489E-1	2.231788632E1
3.538253292E1	-2.075074158E1	-7.458122980E0	4.193704927E-1	2.205431355E1
3.539246592E1	-2.019071865E1	-7.662869083E0	5.605655479E-1	2.160321541E1
3.540239892E1	-1.908290751E1	-7.887081737E0	6.373926991E-1	2.065840475E1
3.541233192E1	-1.752753996E1	-8.019857386E0	2.315076399E-1	1.927657556E1
3.542226492E1	-1.546589125E1	-7.978286022E0	-5.317487150E-1	1.741061735E1
3.543219792E1	-1.305017608E1	-7.833831144E0	-1.119502646E0	1.526202124E1
3.544213092E1	-1.022918806E1	-7.471042403E0	-1.328716607E0	1.273649288E1
3.545206392E1	-7.870966226E0	-6.742754737E0	-9.582469636E-1	1.040841429E1
3.546199692E1	-6.419322435E0	-6.146625254E0	4.720457196E-3	8.887560116E0
3.547192992E1	-5.754338479E0	-6.209739515E0	5.132475400E-1	8.481550519E0
3.548186292E1	-5.318253136E0	-7.680137665E0	5.004906696E-1	9.355149485E0
3.549179592E1	-4.780451091E0	-9.903273615E0	1.327459456E0	1.107653779E1
3.550172892E1	-4.146224366E0	-1.117100844E1	3.032122793E0	1.229538022E1
3.551166192E1	-2.106570536E0	-1.123425660E1	4.828031931E0	1.240790285E1
3.552159492E1	2.028474539E0	-1.065822400E1	5.905425269E0	1.235259063E1
3.553152792E1	6.337928023E0	-9.188033425E0	6.068535689E0	1.270497600E1
3.554146092E1	9.901158092E0	-7.599634954E0	5.347853495E0	1.357891454E1
3.555139392E1	1.229354053E1	-6.788722622E0	4.207142413E0	1.466007984E1
3.556132692E1	1.244064712E1	-6.426358389E0	3.177381079E0	1.435839592E1
3.557126092E1	1.129814445E1	-6.391639377E0	2.320081615E0	1.318650449E1
3.558119292E1	1.029942131E1	-6.334793331E0	1.862618267E0	1.223425652E1
3.559112592E1	1.077491454E1	-5.783611979E0	1.788204846E0	1.235907066E1
3.560105892E1	1.236726807E1	-4.927145745E0	1.797539926E0	1.343343718E1
3.561099292E1	1.402009935E1	-3.824165283E0	1.550206797E0	1.461473801E1
3.562092592E1	1.551236141E1	-2.687063980E0	1.111659191E0	1.578256809E1
3.563085792E1	1.707330136E1	-1.672543705E0	1.904584318E-1	1.715608627E1
3.564079192E1	1.807276593E1	-5.584229089E-1	-1.354082413E0	1.813202260E1
3.565072492E1	1.815299674E1	5.909667205E-1	-2.839888562E0	1.838329403E1
3.566065792E1	1.809511983E1	1.321294005E0	-3.970033726E0	1.857256976E1
3.567059092E1	1.782675602E1	1.600330445E0	-4.315342800E0	1.841131368E1
3.568052392E1	1.737768051E1	1.545470114E0	-4.342004934E0	1.797846669E1
3.569045692E1	1.693685892E1	1.267689656E0	-4.491104840E0	1.756798935E1
3.570038992E1	1.663362231E1	1.023023003E0	-4.384677914E0	1.723221889E1
3.571032292E1	1.643099290E1	1.016644495E0	-4.128778029E0	1.697226861E1
3.572025592E1	1.638599273E1	1.252329167E0	-3.920148790E0	1.689487060E1
3.573018892E1	1.652682175E1	1.459429944E0	-3.979945925E0	1.706182120E1
3.574012192E1	1.666562179E1	1.440040138E0	-4.199421165E0	1.724679110E1
3.575005492E1	1.615916871E1	1.125784749E0	-4.759885556E0	1.688320572E1
3.575998792E1	1.548065079E1	6.396915320E-1	-5.204576831E0	1.634464359E1
3.576992092E1	1.489030771E1	1.604155109E-1	-5.212757086E0	1.577719345E1
3.577985392E1	1.405059141E1	-4.057295964E-1	-5.063501059E0	1.494064184E1
3.578978692E1	1.296740641E1	-1.073012239E0	-4.912352289E0	1.390813392E1
3.579971992E1	1.156212402E1	-1.974101865E0	-4.525304620E0	1.257211883E1
3.580965292E1	1.021739306E1	-3.000236757E0	-3.377790887E0	1.117166114E1
3.581958592E1	9.538172300E0	-3.867866496E0	-1.654521124E0	1.042470921E1
3.582951892E1	9.506646452E0	-4.297115859E0	-3.318669105E-1	1.043799153E1
3.583945192E1	9.482026750E0	-4.469513412E0	1.067532009E-1	1.048316640E1
3.584938492E1	9.092006357E0	-4.832487802E0	-2.179339135E-1	1.029878697E1
3.585931792E1	8.002121027E0	-5.211468945E0	-5.248548478E-1	9.563933401E0
3.586925092E1	6.043284488E0	-5.207745438E0	-1.381492406E-1	7.978783438E0
3.587918392E1	3.701837146E0	-5.324837101E0	6.171929079E-1	6.514477377E0
3.588911692E1	1.746247858E0	-5.876800225E0	1.551473889E0	6.324020374E0
3.589904992E1	2.712279768E-1	-6.499805265E0	2.533352959E0	6.981325828E0
3.590898292E1	-5.622866759E-1	-7.252802680E0	3.421369016E0	8.038972507E0
3.591891592E1	-1.400315909E0	-8.238262585E0	3.993125550E0	9.261474328E0
3.592884892E1	-3.006454978E0	-9.094801326E0	4.604150814E0	1.062790607E1
3.593878192E1	-5.331450301E0	-9.091902276E0	5.974134731E0	1.211516963E1
3.594871492E1	-7.443190361E0	-8.592201566E0	7.145429674E0	1.342699429E1
3.595864792E1	-9.338357154E0	-8.406133808E0	7.252570546E0	1.450750769E1
3.596858092E1	-1.137175037E1	-8.862078635E0	6.369456795E0	1.576144423E1
3.597851375E1	-1.338686695E1	-9.697203702E0	5.420477668E0	1.739613590E1
3.598844675E1	-1.550798769E1	-1.063961231E1	5.290481200E0	1.953684273E1
3.599837975E1	-1.800817174E1	-1.106748232E1	5.926662941E0	2.195242009E1
3.600831275E1	-2.009087862E1	-1.040330762E1	6.784264120E0	2.361987410E1
3.601824575E1	-2.097094304E1	-9.329157729E0	6.805741528E0	2.394017030E1
3.602817875E1	-2.113915340E1	-8.501795425E0	6.006301433E0	2.356310652E1
3.603811175E1	-2.131825128E1	-7.908551543E0	4.727683770E0	2.322421191E1
3.604804475E1	-2.167368013E1	-7.714888253E0	3.440138578E0	2.326160924E1
3.605797775E1	-2.202917915E1	-7.992090129E0	2.253447331E0	2.354222299E1
3.606791075E1	-2.214950081E1	-8.188488162E0	1.137061835E0	2.364200995E1
3.607784375E1	-2.177763895E1	-7.947206317E0	2.391639841E-1	2.318363314E1
3.608777675E1	-2.061944118E1	-7.589492959E0	-4.460846668E-1	2.197636798E1
3.609770975E1	-1.848519461E1	-7.036069785E0	-1.039606292E0	1.980629897E1
3.610764275E1	-1.587153365E1	-6.162128561E0	-1.463735833E0	1.708859068E1
3.611757575E1	-1.327835666E1	-5.469348696E0	-1.864281215E0	1.448116277E1
3.612750875E1	-1.086131066E1	-5.084841058E0	-1.865205075E0	1.213683105E1
3.613744175E1	-9.007138699E0	-5.013854105E0	-1.531106282E0	1.042168734E1
3.614737475E1	-8.040895084E0	-5.570871563E0	-1.209506498E0	9.856647994E0
3.615730775E1	-7.682694653E0	-6.701101511E0	-4.991651058E-1	1.020674896E1
3.616724075E1	-6.977689430E0	-7.892327859E0	3.995419997E-1	1.054213558E1
3.617717375E1	-5.250064661E0	-8.712884588E0	1.175016696E0	1.024002935E1
3.618710675E1	-3.035014241E0	-8.880670441E0	1.945234746E0	9.584443497E0
3.619703975E1	-7.440814345E-1	-8.605820900E0	2.656507600E0	9.037192218E0
3.620697275E1	2.127208868E0	-8.332621443E0	3.063534036E0	9.129229895E0
3.621690575E1	4.778348432E0	-7.814300274E0	3.355700691E0	9.754825967E0
3.622683875E1	6.035354494E0	-7.443182759E0	3.564680763E0	1.022415876E1
3.623677175E1	6.431849509E0	-7.321277084E0	3.468330928E0	1.034403720E1
3.624670475E1	6.536694764E0	-7.014995250E0	3.032100574E0	1.005644921E1
3.625663775E1	7.375191920E0	-6.317276827E0	2.429622769E0	1.001022024E1
3.626657075E1	9.289217153E0	-5.096768208E0	1.822977068E0	1.075127187E1
3.627650375E1	1.174773569E1	-3.791518232E0	1.266795763E0	1.240925767E1
3.628643675E1	1.445794354E1	-2.817702472E0	9.067189604E-1	1.475783581E1
3.629636975E1	1.637976428E1	-2.119142050E0	6.604979718E-1	1.652947968E1
3.630630275E1	1.666000378E1	-1.537745650E0	3.848865384E-1	1.673524799E1
3.631623575E1	1.550465712E1	-1.437433449E0	-8.574883282E-2	1.557138273E1
3.632616875E1	1.443638719E1	-1.599300458E0	-7.015232062E-1	1.454163581E1
3.633610175E1	1.435185633E1	-1.439893373E0	-1.124454069E0	1.446766982E1
3.634603475E1	1.505616983E1	-1.007991420E0	-1.186820471E0	1.513647381E1
3.635596775E1	1.578767171E1	-6.313851236E-1	-1.125520601E0	1.584032897E1
3.636590075E1	1.632689492E1	-5.398793780E-1	-1.439106776E0	1.639908521E1
3.637583375E1	1.684209075E1	-5.029194568E-1	-2.003013423E0	1.696823537E1
3.638576675E1	1.696574299E1	-3.034587614E-1	-2.425834358E0	1.714097999E1
3.639569975E1	1.673910375E1	-6.669548876E-2	-2.655310675E0	1.694853142E1
3.640563275E1	1.619614416E1	1.385122796E-1	-2.655835170E0	1.641303543E1
3.641556575E1	1.556848299E1	3.149017259E-1	-2.584227244E0	1.578464621E1
3.642549875E1	1.499248196E1	4.767870441E-1	-2.825530139E0	1.526386130E1
3.643543175E1	1.454870986E1	5.423456971E-1	-3.389102910E0	1.494808068E1
3.644536475E1	1.436684976E1	5.700570408E-1	-3.974229687E0	1.491729998E1
3.645529775E1	1.418900436E1	4.489675634E-1	-4.617796462E0	1.492827722E1
3.646523075E1	1.390243115E1	2.760752272E-1	-5.029811742E0	1.478691366E1
3.647516375E1	1.354395473E1	9.422751479E-2	-4.931629974E0	1.441417923E1
3.648509675E1	1.272135323E1	-3.793101585E-1	-4.563520852E0	1.352044477E1
3.649502975E1	1.171138823E1	-1.156423428E0	-4.114500883E0	1.246687799E1
3.650496275E1	1.107365815E1	-1.988336473E0	-3.400867508E0	1.175352230E1
3.651489575E1	1.020615705E1	-2.675573908E0	-2.400466213E0	1.082065504E1
3.652482875E1	9.154379191E0	-3.406518842E0	-1.221872190E0	9.843779794E0
3.653476175E1	8.452530879E0	-4.113483175E0	9.105459630E-2	9.400761301E0
3.654469475E1	7.947285254E0	-4.744062113E0	1.263126050E0	9.341357271E0
3.655462775E1	7.241551468E0	-5.093379747E0	1.918084370E0	9.058787587E0
3.656456075E1	6.165203612E0	-5.472915498E0	2.045695758E0	8.493963195E0
3.657449375E1	4.746547472E0	-6.002895430E0	1.841795747E0	7.871256445E0
3.658442675E1	3.216384054E0	-6.623531764E0	2.096177110E0	7.655733660E0
3.659435975E1	1.786372183E0	-7.242059591E0	3.199069571E0	8.116193616E0
3.660429275E1	-8.851498609E-2	-7.508055863E0	4.670446545E0	8.842613227E0
3.661422575E1	-2.156928657E0	-7.333391345E0	5.168077927E0	9.227133862E0
3.662415875E1	-3.753716567E0	-7.226194341E0	4.892271781E0	9.499610302E0
3.663409175E1	-4.674586959E0	-7.147817093E0	4.834135839E0	9.813863752E0
3.664402475E1	-5.549338022E0	-7.109320779E0	5.036451255E0	1.032973551E1
3.665395775E1	-6.811503375E0	-7.297113465E0	5.509233139E0	1.140158291E1
3.666389075E1	-8.597892076E0	-7.258999559E0	5.962161972E0	1.273437074E1
3.667382375E1	-1.082446502E1	-7.095649989E0	5.959533648E0	1.424897656E1
3.668375675E1	-1.355819738E1	-6.998360506E0	5.594382632E0	1.625111944E1
3.669368975E1	-1.645625989E1	-7.033326271E0	5.285228062E0	1.866038059E1
3.670362275E1	-1.921621468E1	-7.332384455E0	5.221848922E0	2.122014313E1
3.671355575E1	-2.089976606E1	-7.547551466E0	5.293331718E0	2.284261620E1
3.672348875E1	-2.156826653E1	-7.512496238E0	5.076771900E0	2.339660945E1
3.673342175E1	-2.205552904E1	-7.483757758E0	4.621855014E0	2.374477912E1
3.674335475E1	-2.247871309E1	-7.307633191E0	4.152869142E0	2.399875761E1
3.675328775E1	-2.259384243E1	-6.782989427E0	3.169657491E0	2.380204591E1
3.676322075E1	-2.241484044E1	-6.386757537E0	1.487073240E0	2.335438140E1
3.677315375E1	-2.209175839E1	-6.106444942E0	3.193807662E-2	2.292019805E1
3.678308675E1	-2.131870502E1	-5.782462417E0	-9.125930732E-1	2.210784661E1
3.679301975E1	-1.987373875E1	-5.604519950E0	-1.267795052E0	2.068776064E1
3.680295275E1	-1.801543164E1	-5.597529604E0	-9.951107347E-1	1.889122442E1
3.681288575E1	-1.566537018E1	-5.684860108E0	-4.534328628E-1	1.667114449E1
3.682281875E1	-1.319442455E1	-5.806037221E0	-3.728243172E-2	1.441541874E1
3.683275175E1	-1.102270902E1	-5.852469376E0	-3.899215758E-2	1.248010546E1
3.684268475E1	-9.317319456E0	-5.698833200E0	-4.932804680E-1	1.093309047E1
3.685261775E1	-8.216610931E0	-5.580031226E0	-1.021139615E0	9.984596626E0
3.686255075E1	-7.169378700E0	-5.597328460E0	-1.367260868E0	9.197797514E0
3.687248375E1	-5.707671851E0	-5.645966184E0	-1.325022336E0	8.136961122E0
